race_id,race_url,place,tsTeam,tsTeam_url,point,wind,heat
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,14,Mountain House (SJ),https://ca.milesplit.com/teams/38160-mountain-house-sj,381,29+70+80+98+104,2:33 1-5 Split | 19:19 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,15,Patterson,https://ca.milesplit.com/teams/17510-patterson,414,49+54+72+76+163,5:23 1-5 Split | 19:49 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,16,River Valley (SJ),https://ca.milesplit.com/teams/17585-river-valley-sj,454,30+92+105+111+116  (131+137),2:58 1-5 Split | 19:50 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,17,Manteca (SJ),https://ca.milesplit.com/teams/17290-manteca-sj,496,79+84+91+120+122  (141),1:47 1-5 Split | 20:11 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,18,Cordova (SJ),https://ca.milesplit.com/teams/16900-cordova-sj,547,32+114+130+135+136  (139+143),3:50 1-5 Split | 20:39 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,19,Elk Grove (SJ),https://ca.milesplit.com/teams/16986-elk-grove-sj,552,82+100+121+123+126  (128+132),1:46 1-5 Split | 20:41 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,20,Tokay (SJ),https://ca.milesplit.com/teams/17795-tokay-sj,560,40+89+109+148+174  (178),7:32 1-5 Split | 21:15 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,21,Woodcreek (SJ),https://ca.milesplit.com/teams/14611-woodcreek-sj,564,73+106+107+134+144  (150+159),2:54 1-5 Split | 20:42 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,22,Sheldon (SJ),https://ca.milesplit.com/teams/17692-sheldon-sj,574,31+99+133+149+162,5:48 1-5 Split | 21:10 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,23,Tracy (SJ),https://ca.milesplit.com/teams/17798-tracy-sj,593,61+88+113+164+167  (175),5:50 1-5 Split | 21:32 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,24,River City (SJ),https://ca.milesplit.com/teams/16131-river-city-sj,619,9+110+158+170+172  (173+180),8:39 1-5 Split | 22:13 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,25,Kennedy (John F.) (SJ),https://ca.milesplit.com/teams/17192-kennedy-john-f-sj,623,64+102+115+166+176  (177+179),7:03 1-5 Split | 22:04 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,26,Monterey Trail (SJ),https://ca.milesplit.com/teams/17371-monterey-trail-sj,635,75+118+140+142+160  (165+169),4:15 1-5 Split | 21:29 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,27,Yuba City (SJ),https://ca.milesplit.com/teams/17936-yuba-city-sj,679,117+119+138+152+153  (155),1:59 1-5 Split | 21:46 Avg
844761,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844761/formatted/,28,Bear Creek (SJ),https://ca.milesplit.com/teams/16724-bear-creek-sj,679,96+97+154+161+171  (181),5:12 1-5 Split | 22:17 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,1,Spring Creek High School,https://nv.milesplit.com/teams/23687-spring-creek-high-school,60,3+5+7+17+28  (31+34),1:57 1-5 Split | 17:28 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,2,El Dorado (SJ),https://ca.milesplit.com/teams/16979-el-dorado-sj,146,10+19+22+30+65  (81),2:29 1-5 Split | 18:37 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,3,Placer (SJ),https://ca.milesplit.com/teams/16130-placer-sj,152,2+15+16+39+80  (140),4:01 1-5 Split | 18:30 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,4,Lincoln (SJ),https://ca.milesplit.com/teams/17247-lincoln-sj,166,4+13+37+38+74  (86+101),3:36 1-5 Split | 18:39 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,5,Del Oro (SJ),https://ca.milesplit.com/teams/16926-del-oro-sj,205,11+12+48+50+84  (120+144),3:11 1-5 Split | 19:03 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,6,Christian Brothers (SJ),https://ca.milesplit.com/teams/16128-christian-brothers-sj,223,9+35+46+54+79  (113),2:58 1-5 Split | 19:16 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,7,Roseville (SJ),https://ca.milesplit.com/teams/14673-roseville-sj,235,6+18+43+49+119  (127+141),5:12 1-5 Split | 19:14 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,8,Del Campo (SJ),https://ca.milesplit.com/teams/12174-del-campo-sj,238,25+29+57+63+64  (66+69),1:27 1-5 Split | 19:23 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,9,Sierra (SJ),https://ca.milesplit.com/teams/16134-sierra-sj,257,14+51+59+61+72  (97),2:22 1-5 Split | 19:31 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,10,West Park (SJ),https://ca.milesplit.com/teams/51448-west-park-sj,270,27+41+42+77+83  (116+138),2:16 1-5 Split | 19:40 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,11,Beyer (Fred C.) (SJ),https://ca.milesplit.com/teams/15209-beyer-fred-c-sj,314,8+20+78+98+110  (145+146),4:38 1-5 Split | 19:54 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,12,Ripon,https://wi.milesplit.com/teams/14266-ripon,319,24+56+68+75+96  (102),2:56 1-5 Split | 20:04 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,13,Western Sierra Collegiate Academy (SJ),https://ca.milesplit.com/teams/27069-western-sierra-collegiate-academy-sj,325,21+33+45+94+132,4:42 1-5 Split | 20:14 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,14,Vacaville Christian Academy (SJ),https://ca.milesplit.com/teams/17824-vacaville-christian-academy-sj,417,26+62+90+106+133  (139+142),4:39 1-5 Split | 20:56 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,15,Union Mine (SJ),https://ca.milesplit.com/teams/17814-union-mine-sj,420,47+55+87+109+122  (150+155),2:57 1-5 Split | 20:52 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,16,Colfax (SJ),https://ca.milesplit.com/teams/14680-colfax-sj,420,67+70+71+105+107,1:34 1-5 Split | 20:51 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,17,St. Mary's (SJ),https://ca.milesplit.com/teams/17747-st-marys-sj,440,1+88+99+115+137,7:31 1-5 Split | 20:52 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,18,Central Catholic (SJ),https://ca.milesplit.com/teams/16848-central-catholic-sj,443,58+76+89+91+129  (135),2:44 1-5 Split | 21:04 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,19,West Campus (Hiram Johnson) (SJ),https://ca.milesplit.com/teams/17877-west-campus-hiram-johnson-sj,454,52+85+92+108+117,2:35 1-5 Split | 21:08 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,20,Shasta (NS),https://ca.milesplit.com/teams/17690-shasta-ns,456,36+40+93+128+159,7:05 1-5 Split | 21:39 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,21,Incline High School,https://nv.milesplit.com/teams/18752-incline-high-school,484,23+73+114+126+148,6:17 1-5 Split | 21:36 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,22,Bear River (SJ),https://ca.milesplit.com/teams/16725-bear-river-sj,507,60+82+104+125+136  (152+166),3:36 1-5 Split | 21:40 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,23,Calaveras (SJ),https://ca.milesplit.com/teams/17950-calaveras-sj,523,32+53+121+157+160  (161+164),7:27 1-5 Split | 22:38 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,24,Kimball (John C) (SJ),https://ca.milesplit.com/teams/26174-kimball-john-c-sj,573,44+95+134+149+151,5:31 1-5 Split | 22:45 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,25,Wood (Will C.) (SJ),https://ca.milesplit.com/teams/17920-wood-will-c-sj,595,111+112+118+123+131  (158+162),1:06 1-5 Split | 22:18 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,26,Dixon (SJ),https://ca.milesplit.com/teams/16939-dixon-sj,627,100+103+124+147+153  (154),3:25 1-5 Split | 23:00 Avg
844764,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844764/formatted/,27,Encina (SJ),https://ca.milesplit.com/teams/16990-encina-sj,757,130+143+156+163+165,9:50 1-5 Split | 26:52 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,1,St. Francis (SJ),https://ca.milesplit.com/teams/17736-st-francis-sj,61,5+7+9+14+26  (40+56),1:28 1-5 Split | 20:11 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,2,Whitney (SJ),https://ca.milesplit.com/teams/17902-whitney-sj,102,4+10+22+28+38  (42+43),2:23 1-5 Split | 20:49 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,3,Galena High School,https://nv.milesplit.com/teams/14513-galena-high-school,125,2+3+36+37+47  (60+62),3:18 1-5 Split | 21:06 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,4,Ponderosa (SJ),https://ca.milesplit.com/teams/14686-ponderosa-sj,130,15+19+29+32+35,1:28 1-5 Split | 21:17 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,5,Davis (SJ),https://ca.milesplit.com/teams/12155-davis-sj,140,8+13+30+41+48  (49+68),2:47 1-5 Split | 21:18 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,6,Carson High School,https://nv.milesplit.com/teams/15218-carson-high-school,140,17+21+23+25+54  (61+71),2:01 1-5 Split | 21:17 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,7,Lodi (SJ),https://ca.milesplit.com/teams/17259-lodi-sj,189,6+11+52+57+63,3:31 1-5 Split | 21:45 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,8,River Valley (SJ),https://ca.milesplit.com/teams/17585-river-valley-sj,198,18+27+44+45+64  (73+80),2:40 1-5 Split | 22:06 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,9,Reno High School,https://nv.milesplit.com/teams/18755-reno-high-school,259,12+16+74+78+79  (81),4:49 1-5 Split | 23:01 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,10,Lincoln - Stockton (SJ),https://ca.milesplit.com/teams/17246-lincoln-stockton-sj,297,20+55+59+70+93,6:18 1-5 Split | 23:30 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,11,Pitman (John H.) (SJ),https://ca.milesplit.com/teams/17171-pitman-john-h-sj,298,34+46+66+75+77  (82+92),2:49 1-5 Split | 23:28 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,12,Elk Grove (SJ),https://ca.milesplit.com/teams/16986-elk-grove-sj,307,24+33+53+95+102,7:34 1-5 Split | 24:20 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,13,Reed High School,https://nv.milesplit.com/teams/19618-reed-high-school,335,51+58+65+76+85  (91),3:09 1-5 Split | 23:54 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,14,McClatchy (C.K.) (SJ),https://ca.milesplit.com/teams/17319-mcclatchy-ck-sj,345,1+31+99+106+108,11:32 1-5 Split | 25:49 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,15,Tokay (SJ),https://ca.milesplit.com/teams/17795-tokay-sj,383,39+83+84+87+90  (107),4:26 1-5 Split | 25:11 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,16,Monterey Trail (SJ),https://ca.milesplit.com/teams/17371-monterey-trail-sj,424,67+69+89+94+105,5:41 1-5 Split | 26:02 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,17,Kennedy (John F.) (SJ),https://ca.milesplit.com/teams/17192-kennedy-john-f-sj,438,50+88+96+101+103  (104+109),6:04 1-5 Split | 26:40 Avg
844760,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844760/formatted/,18,Woodcreek (SJ),https://ca.milesplit.com/teams/14611-woodcreek-sj,453,72+86+97+98+100,4:12 1-5 Split | 26:49 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,1,Colfax (SJ),https://ca.milesplit.com/teams/14680-colfax-sj,63,4+7+12+18+22  (53),2:17 1-5 Split | 21:53 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,2,Christian Brothers (SJ),https://ca.milesplit.com/teams/16128-christian-brothers-sj,79,5+10+11+23+30  (32+39),2:48 1-5 Split | 22:11 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,3,Placer (SJ),https://ca.milesplit.com/teams/16130-placer-sj,106,1+17+19+25+44,5:27 1-5 Split | 22:38 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,4,Spring Creek High School,https://nv.milesplit.com/teams/23687-spring-creek-high-school,141,6+20+29+40+46  (54),4:13 1-5 Split | 23:26 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,5,Ripon,https://wi.milesplit.com/teams/14266-ripon,142,2+16+27+37+60,7:15 1-5 Split | 23:34 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,6,Del Oro (SJ),https://ca.milesplit.com/teams/16926-del-oro-sj,154,3+8+33+42+68,9:42 1-5 Split | 24:08 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,7,Roseville (SJ),https://ca.milesplit.com/teams/14673-roseville-sj,171,14+28+35+43+51  (52+55),3:53 1-5 Split | 24:12 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,8,St. Mary's (SJ),https://ca.milesplit.com/teams/17747-st-marys-sj,176,9+31+41+45+50  (57),4:14 1-5 Split | 24:16 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,9,Central Catholic (SJ),https://ca.milesplit.com/teams/16848-central-catholic-sj,198,13+15+49+59+62,6:00 1-5 Split | 25:08 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,10,Union Mine (SJ),https://ca.milesplit.com/teams/17814-union-mine-sj,212,24+26+34+61+67,6:34 1-5 Split | 25:32 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,11,Sierra (SJ),https://ca.milesplit.com/teams/16134-sierra-sj,281,36+38+63+71+73,9:30 1-5 Split | 28:23 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,12,Millennium Charter School (SJ),https://ca.milesplit.com/teams/27029-millennium-charter-school-sj,282,21+56+66+69+70  (72),8:07 1-5 Split | 28:01 Avg
844762,https://ca.milesplit.com/meets/459604-tom-laythe-invitational-2022/results/844762/formatted/,13,El Camino Fundamental (SJ),https://ca.milesplit.com/teams/16973-el-camino-fundamental-sj,282,47+48+58+64+65,3:43 1-5 Split | 27:07 Avg
