date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
9/9,MUSTANG/EAST HILLS REALTY  INVITATIONAL,"Bonita, CA",,,https://ca.milesplit.com/meets/99788-mustangeast-hills-realty-cross-country-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/9,Seaside Invitational,"Ventura, CA",,,https://ca.milesplit.com/meets/99999-seaside-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/8,Monache Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/99997-monache-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/8,September Sizzle Invitational,"Palm Desert, CA",,,https://ca.milesplit.com/meets/99992-september-sizzle-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/8,Two Mile Madness,"Riverside, CA",,,https://ca.milesplit.com/meets/99998-two-mile-madness-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/6,Monte Vista Invitational,"Danville, CA",,,https://ca.milesplit.com/meets/99986-monte-vista-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/3,Asics Cougar Classic 6 Mi  Relay,"San Marcos, CA",,,https://ca.milesplit.com/meets/99830-asics-cougar-classic-6-mi-xc-relay-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/3,Colton Swarm Invitational,"Escondido, CA",,,https://ca.milesplit.com/meets/99982-colton-swarm-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/3,Dinuba Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/99984-dinuba-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/3,Lagoon Valley Classic,"Riverside, CA",,,https://ca.milesplit.com/meets/99985-lagoon-valley-classic-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/3,Vaquero Stampede,"Lakeside, CA",,,https://ca.milesplit.com/meets/99951-vaquero-stampede-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/2,Bill Springhorn Classic (formerly John Frank Invite),"Riverside, CA",,,https://ca.milesplit.com/meets/99980-bill-springhorn-classic-formerly-john-frank-invite-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
9/1,Del Oro XC Invitational,"Riverside, CA",,,https://ca.milesplit.com/meets/97976-del-oro-xc-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=9&season=outdoor&level=hs&page=2,2011,9,outdoor,hs,2
10/29,Apache Invitational,"Arcadia, CA",,,https://ca.milesplit.com/meets/103153-apache-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/29,Delta River League Finals,"Folsom, CA",,,https://ca.milesplit.com/meets/103862-delta-river-league-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/29,Monterey Bay League (MBL) Finals,"Salinas, CA",,,https://ca.milesplit.com/meets/103208-monterey-bay-league-mbl-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/29,San Joaquin League Finals,"Lodi, CA",,,https://ca.milesplit.com/meets/103893-san-joaquin-league-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/29,Sunset League Finals,"Huntington Beach, CA",,,https://ca.milesplit.com/meets/107919-sunset-league-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/29,TCAL Championships,"Salinas, CA",,,https://ca.milesplit.com/meets/103209-tcal-championships-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/28,Capital Valley Conference Finals,"Folsom, CA",,,https://ca.milesplit.com/meets/103926-capital-valley-conference-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/28,Ventura County Championships,"Ojai, CA",,,https://ca.milesplit.com/meets/103197-ventura-county-championships-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/27,John Seaman Invitational,"Kingsburg, CA",,,https://ca.milesplit.com/meets/107770-john-seaman-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
